category,room_count,bathroom_count,size,type,price,city,region,log_price
Appartements,1,1,58.0,À Vendre,109000.0,Ariana,Chotrana,5.037426497940624
Villas,4,3,500.0,À Vendre,1080000.0,Ariana,La Soukra,6.033423755486949
Villas,5,4,370.0,À Vendre,750000.0,Ariana,La Soukra,5.8750612633917
Appartements,4,1,83.0,À Louer,500.0,Ariana,Borj Louzir,2.6989700043360187
Villas,5,4,482.0,À Vendre,850000.0,Ariana,La Soukra,5.929418925714293
Appartements,3,1,160.0,À Vendre,350000.0,Ariana,Ennasr,5.544068044350276
Locaux industriels,1,1,70.0,À Vendre,60000.0,Ariana,Jardins D'el Menzah,4.778151250383644
Appartements,4,2,253.0,À Vendre,2400000.0,Ariana,Ennasr,6.380211241711606
Appartements,3,1,140.0,À Vendre,300000.0,Ariana,Ennasr,5.477121254719663
Appartements,3,1,70.0,À Louer,435.0,Ariana,Borj Louzir,2.6384892569546374
Appartements,3,1,130.0,À Louer,790.0,Ariana,Borj Louzir,2.8976270912904414
Appartements,3,2,200.0,À Vendre,550000.0,Ariana,La Soukra,5.740362689494244
Appartements,3,1,70.0,À Vendre,110000.0,Ariana,Borj Louzir,5.041392685158225
Appartements,4,1,170.0,À Vendre,2600000.0,Ariana,La Soukra,6.414973347970818
Locaux industriels,1,1,65.0,À Louer,2000.0,Ariana,La Soukra,3.3010299956639813
Appartements,3,1,150.0,À Louer,1200.0,Ariana,Ennasr,3.0791812460476247
Appartements,3,1,150.0,À Vendre,320000.0,Ariana,Ennasr,5.505149978319906
Villas,3,2,140.0,À Louer,1600.0,Ariana,Jardins D'el Menzah,3.2041199826559246
Appartements,2,1,143.0,À Vendre,360000.0,Ariana,La Soukra,5.556302500767287
Appartements,2,1,25.0,À Louer,300.0,Ariana,Borj Louzir,2.4771212547196626
Appartements,2,2,90.0,À Louer,950.0,Ariana,Ennasr,2.9777236052888476
Appartements,3,1,121.0,À Vendre,167500.0,Ariana,La Soukra,5.224014811372864
Appartements,4,1,170.0,À Louer,1250.0,Ariana,La Soukra,3.0969100130080562
Villas,5,3,637.0,À Vendre,900000.0,Ariana,La Soukra,5.954242509439325
Appartements,3,2,164.0,À Louer,1800.0,Ariana,La Soukra,3.255272505103306
Villas,8,2,240.0,À Vendre,380000.0,Ariana,Ghazela,5.57978359661681
Villas,4,2,320.0,À Vendre,265000.0,Ariana,Ghazela,5.423245873936808
Appartements,3,1,120.0,À Louer,450.0,Ariana,La Soukra,2.6532125137753435
Appartements,2,1,85.0,À Louer,300.0,Ariana,Raoued,2.4771212547196626
Appartements,3,2,130.0,À Louer,800.0,Ariana,Autres villes,2.9030899869919438
Appartements,3,1,130.0,À Louer,130.0,Ariana,La Soukra,2.113943352306837
Appartements,3,3,145.0,À Louer,610.0,Ariana,Jardins D'el Menzah,2.785329835010767
Appartements,4,1,130.0,À Louer,1400.0,Ariana,Ennasr,3.146128035678238
Appartements,3,2,140.0,À Vendre,280000.0,Ariana,Jardins D'el Menzah,5.447158031342219
Appartements,3,2,170.0,À Vendre,430000.0,Ariana,Ennasr,5.633468455579586
Appartements,1,1,45.0,À Vendre,80000.0,Ariana,La Soukra,4.903089986991944
Shared Housing,2,1,70.0,À Louer,125.0,Ariana,Ghazela,2.0969100130080562
Villas,3,1,98.0,À Vendre,130000.0,Ariana,Ariana Ville,5.113943352306837
Appartements,3,1,98.0,À Vendre,130000.0,Ariana,Ariana,5.113943352306837
Appartements,2,1,70.0,À Louer,800.0,Ariana,Ennasr,2.9030899869919438
Appartements,4,2,165.0,À Vendre,310000.0,Ariana,Autres villes,5.491361693834273
Appartements,1,1,60.0,À Vendre,180000.0,Ariana,Ennasr,5.2552725051033065
Appartements,2,1,120.0,À Louer,1200.0,Ariana,Ariana Ville,3.0791812460476247
Villas,3,1,200.0,À Vendre,170000.0,Ariana,Raoued,5.230448921378274
Appartements,3,2,175.0,À Louer,1200.0,Ariana,Ennasr,3.0791812460476247
Appartements,3,1,120.0,À Louer,700.0,Ariana,Jardins D'el Menzah,2.845098040014257
Offices,3,1,170.0,À Louer,1800.0,Ariana,La Soukra,3.255272505103306
Villas,2,1,90.0,À Vendre,76000.0,Ariana,Raoued,4.880813592280791
Villas,3,3,240.0,À Louer,1650.0,Ariana,Ariana,3.2174839442139063
Villas,2,1,90.0,À Louer,300.0,Ariana,Raoued,2.4771212547196626
Appartements,3,1,75.0,À Vendre,130000.0,Ariana,Borj Louzir,5.113943352306837
Appartements,3,3,120.0,À Louer,1800.0,Ariana,La Soukra,3.255272505103306
Appartements,3,1,121.0,À Vendre,167500.0,Ariana,La Soukra,5.224014811372864
Appartements,2,1,95.0,À Vendre,220000.0,Ariana,La Soukra,5.342422680822207
Villas,3,1,100.0,À Vendre,170000.0,Ariana,Borj Louzir,5.230448921378274
Villas,3,1,90.0,À Vendre,100000.0,Ariana,Borj Louzir,5.0
Appartements,2,1,126.0,À Vendre,330000.0,Ariana,Jardins D'el Menzah,5.518513939877887
Appartements,2,1,100.0,À Louer,90.0,Ariana,Autres villes,1.954242509439325
Locaux industriels,1,1,30.0,À Vendre,38000.0,Ariana,Autres villes,4.57978359661681
Appartements,1,1,60.0,À Louer,700.0,Ariana,Jardins D'el Menzah,2.845098040014257
Appartements,3,1,100.0,À Louer,780.0,Ariana,La Soukra,2.8920946026904804
Villas,4,1,200.0,À Vendre,170000.0,Ariana,Ariana,5.230448921378274
Appartements,2,1,100.0,À Louer,400.0,Ariana,Ariana,2.6020599913279625
Shared Housing,2,1,70.0,À Louer,200.0,Ariana,Ariana Ville,2.3010299956639813
Appartements,2,1,100.0,À Vendre,223000.0,Ariana,La Soukra,5.348304863048161
Locaux industriels,2,2,200.0,À Louer,1100.0,Ariana,Mnihla,3.041392685158225
Villas,3,1,120.0,À Louer,450.0,Ariana,La Soukra,2.6532125137753435
Appartements,2,2,120.0,À Louer,700.0,Ariana,La Soukra,2.845098040014257
Appartements,1,1,60.0,À Vendre,180000.0,Ariana,Autres villes,5.2552725051033065
Appartements,2,1,80.0,À Louer,400.0,Ariana,Ghazela,2.6020599913279625
Locaux industriels,1,1,432.0,À Vendre,250000.0,Ariana,La Soukra,5.3979400086720375
Offices,2,1,80.0,À Louer,700.0,Ariana,Ghazela,2.845098040014257
Appartements,2,1,60.0,À Vendre,170000.0,Ariana,La Soukra,5.230448921378274
Appartements,3,1,140.0,À Louer,900.0,Ariana,Ariana Ville,2.9542425094393248
Appartements,4,2,110.0,À Louer,790.0,Ariana,Borj Louzir,2.8976270912904414
Villas,6,2,425.0,À Vendre,230000.0,Ariana,Raoued,5.361727836017593
Appartements,2,1,108.0,À Vendre,210000.0,Ariana,Borj Louzir,5.3222192947339195
Appartements,4,1,150.0,À Louer,250.0,Ariana,Ariana Ville,2.3979400086720375
Appartements,2,1,120.0,À Louer,800.0,Ariana,Ghazela,2.9030899869919438
Villas,3,1,225.0,À Vendre,135000.0,Ariana,Chotrana,5.1303337684950066
Appartements,3,1,120.0,À Louer,500.0,Ariana,Borj Louzir,2.6989700043360187
Appartements,4,2,130.0,À Louer,820.0,Ariana,La Soukra,2.9138138523837167
Villas,11,3,500.0,À Vendre,360000.0,Ariana,Raoued,5.556302500767287
Appartements,2,1,170.0,À Vendre,330000.0,Ariana,Ennasr,5.518513939877887
Appartements,1,1,45.0,À Vendre,120000.0,Ariana,Ennasr,5.079181246047625
Appartements,3,2,147.0,À Louer,1300.0,Ariana,Ghazela,3.113943352306837
Appartements,1,1,70.0,À Louer,70.0,Ariana,Autres villes,1.845098040014257
Appartements,3,1,140.0,À Vendre,275000.0,Ariana,Jardins D'el Menzah,5.439332693830263
Appartements,1,1,60.0,À Vendre,155000.0,Ariana,Ennasr,5.190331698170292
Appartements,3,1,117.0,À Vendre,270000.0,Ariana,La Soukra,5.431363764158987
Villas,1,1,150.0,À Vendre,28000.0,Ariana,Raoued,4.447158031342219
Villas,4,2,700.0,À Louer,6500.0,Ariana,La Soukra,3.8129133566428557
Appartements,1,1,130.0,À Louer,1000.0,Ariana,La Soukra,3.0
Appartements,2,1,119.0,À Louer,1350.0,Ariana,La Soukra,3.130333768495006
Villas,3,1,200.0,À Vendre,180000.0,Ariana,Ariana,5.2552725051033065
Appartements,2,1,80.0,À Vendre,195000.0,Ariana,Mnihla,5.290034611362518
Appartements,2,1,128.0,À Vendre,365000.0,Ariana,La Soukra,5.562292864456475
Appartements,2,1,70.0,À Louer,700.0,Ariana,Ariana Ville,2.845098040014257
Villas,1,1,200.0,À Vendre,60000.0,Ariana,Raoued,4.778151250383644
Villas,6,3,311.0,À Vendre,900000.0,Ariana,La Soukra,5.954242509439325
Villas,2,1,110.0,À Vendre,120000.0,Ariana,Raoued,5.079181246047625
Villas,1,1,195.0,À Vendre,65000.0,Ariana,Chotrana,4.812913356642856
Villas,1,1,150.0,À Vendre,68000.0,Ariana,Chotrana,4.832508912706237
Villas,12,3,220.0,À Vendre,3000000.0,Ariana,Autres villes,6.477121254719663
Villas,3,1,115.0,À Vendre,130000.0,Ariana,Borj Louzir,5.113943352306837
Villas,2,1,70.0,À Louer,320.0,Ariana,Chotrana,2.505149978319906
Shared Housing,1,1,40.0,À Louer,170.0,Ariana,Ghazela,2.230448921378274
Appartements,2,1,66.0,À Louer,650.0,Ariana,Mnihla,2.8129133566428557
Appartements,1,1,60.0,À Vendre,170000.0,Ariana,Chotrana,5.230448921378274
Villas,5,2,200.0,À Louer,2000.0,Ariana,Autres villes,3.3010299956639813
Villas,3,1,330.0,À Vendre,180000.0,Ariana,Raoued,5.2552725051033065
Appartements,2,1,80.0,À Louer,400.0,Ariana,Autres villes,2.6020599913279625
Appartements,4,2,140.0,À Louer,1800.0,Ariana,La Soukra,3.255272505103306
Appartements,3,2,170.0,À Louer,1800.0,Ariana,La Soukra,3.255272505103306
Appartements,2,1,100.0,À Louer,800.0,Ariana,Ghazela,2.9030899869919438
Locaux industriels,1,2,300.0,À Louer,1600.0,Ariana,Chotrana,3.2041199826559246
Villas,3,1,150.0,À Louer,700.0,Ariana,Raoued,2.845098040014257
Appartements,1,1,70.0,À Louer,260.0,Ariana,Raoued,2.4149733479708178
Appartements,3,1,110.0,À Louer,600.0,Ariana,Autres villes,2.7781512503836434
Appartements,3,1,140.0,À Vendre,230000.0,Ariana,Jardins D'el Menzah,5.361727836017593
Villas,3,3,370.0,À Vendre,760000.0,Ariana,La Soukra,5.880813592280791
Appartements,2,1,80.0,À Vendre,119000.0,Ariana,Borj Louzir,5.075546961392531
Appartements,3,1,110.0,À Louer,650.0,Ariana,Ariana Ville,2.8129133566428557
Vacation Rentals,2,1,80.0,À Louer,600.0,Ariana,Autres villes,2.7781512503836434
Appartements,2,1,75.0,À Louer,370.0,Ariana,Ghazela,2.568201724066995
Appartements,2,1,92.0,À Louer,480.0,Ariana,Borj Louzir,2.681241237375587
Appartements,1,1,45.0,À Louer,500.0,Ariana,Ghazela,2.6989700043360187
Vacation Rentals,3,3,150.0,À Louer,100.0,Ariana,Autres villes,2.0
Offices,10,5,400.0,À Louer,80.0,Ariana,Ghazela,1.9030899869919435
Appartements,4,2,147.0,À Louer,1300.0,Ariana,Ghazela,3.113943352306837
Appartements,1,1,70.0,À Louer,550.0,Ariana,Ghazela,2.7403626894942437
Appartements,4,2,138.0,À Louer,850.0,Ariana,La Soukra,2.929418925714293
Appartements,1,1,60.0,À Vendre,100000.0,Ariana,La Soukra,5.0
Villas,4,2,85.0,À Vendre,130000.0,Ariana,Autres villes,5.113943352306837
Villas,2,2,160.0,À Louer,400.0,Ariana,Autres villes,2.6020599913279625
Villas,2,1,225.0,À Vendre,150000.0,Ariana,Autres villes,5.176091259055681
Villas,4,1,230.0,À Louer,1720.0,Ariana,Autres villes,3.2355284469075487
Locaux industriels,1,1,190.0,À Louer,1300.0,Ariana,Autres villes,3.113943352306837
Locaux industriels,3,1,300.0,À Vendre,800000.0,Ariana,Ariana,5.903089986991944
Appartements,2,1,100.0,À Louer,850.0,Ariana,Jardins D'el Menzah,2.929418925714293
Locaux industriels,1,1,140.0,À Louer,1200.0,Ariana,Borj Louzir,3.0791812460476247
Shared Housing,1,1,20.0,À Louer,150.0,Ariana,Borj Louzir,2.1760912590556813
Locaux industriels,1,1,42.0,À Vendre,55000.0,Ariana,Autres villes,4.740362689494244
Villas,2,1,80.0,À Vendre,90000.0,Ariana,La Soukra,4.954242509439325
Villas,3,2,120.0,À Louer,500.0,Ariana,Ghazela,2.6989700043360187
Appartements,2,1,85.0,À Louer,420.0,Ariana,Jardins D'el Menzah,2.6232492903979003
Offices,10,5,600.0,À Louer,9000.0,Ariana,Ghazela,3.9542425094393248
Appartements,1,1,30.0,À Louer,140.0,Ariana,Raoued,2.146128035678238
Appartements,4,1,100.0,À Louer,700.0,Ariana,Borj Louzir,2.845098040014257
Vacation Rentals,2,1,65.0,À Louer,60.0,Ariana,Ariana Ville,1.7781512503836436
Appartements,4,2,200.0,À Vendre,420000.0,Ariana,Jardins D'el Menzah,5.623249290397901
Villas,3,1,100.0,À Vendre,85000.0,Ariana,Mnihla,4.929418925714293
Villas,2,2,180.0,À Louer,1200.0,Ariana,Jardins D'el Menzah,3.0791812460476247
Villas,3,2,247.0,À Louer,1500.0,Ariana,Jardins D'el Menzah,3.1760912590556813
Locaux industriels,1,2,450.0,À Louer,4500.0,Ariana,La Soukra,3.6532125137753435
Appartements,3,1,105.0,À Louer,470.0,Ariana,Borj Louzir,2.6720978579357175
Appartements,3,1,120.0,À Louer,800.0,Ariana,Ghazela,2.9030899869919438
Appartements,3,2,130.0,À Louer,1400.0,Ariana,La Soukra,3.146128035678238
Appartements,3,2,138.0,À Vendre,340000.0,Ariana,Jardins D'el Menzah,5.531478917042255
Villas,3,1,100.0,À Vendre,42000.0,Ariana,Raoued,4.623249290397901
Appartements,1,1,100.0,À Louer,100.0,Ariana,Ennasr,2.0
Appartements,2,1,200.0,À Louer,800.0,Ariana,Ariana,2.9030899869919438
Appartements,4,1,121.0,À Vendre,140000.0,Ariana,Ettadhamen,5.146128035678238
Appartements,4,3,260.0,À Vendre,840000.0,Ariana,La Soukra,5.924279286061882
Appartements,4,2,120.0,À Louer,650.0,Ariana,La Soukra,2.8129133566428557
Villas,7,4,300.0,À Louer,1800.0,Ariana,Ennasr,3.255272505103306
Appartements,3,1,100.0,À Vendre,300000.0,Ariana,Ariana Ville,5.477121254719663
Appartements,2,1,100.0,À Louer,680.0,Ariana,La Soukra,2.832508912706236
Appartements,2,1,74.0,À Vendre,180000.0,Ariana,Jardins D'el Menzah,5.2552725051033065
Appartements,3,1,75.0,À Vendre,110000.0,Ariana,Borj Louzir,5.041392685158225
Appartements,4,1,165.0,À Vendre,310000.0,Ariana,Ariana Ville,5.491361693834273
Appartements,2,1,65.0,À Louer,800.0,Ariana,Ennasr,2.9030899869919438
Shared Housing,2,1,300.0,À Louer,250.0,Ariana,Ghazela,2.3979400086720375
Appartements,1,1,68.0,À Vendre,195000.0,Ariana,Autres villes,5.290034611362518
Appartements,1,1,90.0,À Louer,450.0,Ariana,Ariana,2.6532125137753435
Villas,6,4,330.0,À Louer,2000.0,Ariana,Jardins D'el Menzah,3.3010299956639813
Appartements,3,2,140.0,À Vendre,275000.0,Ariana,Ennasr,5.439332693830263
Locaux industriels,1,2,350.0,À Louer,4500.0,Ariana,Ennasr,3.6532125137753435
Appartements,2,1,80.0,À Vendre,173000.0,Ariana,Ennasr,5.238046103128795
Locaux industriels,1,4,400.0,À Vendre,720000.0,Ariana,Ennasr,5.857332496431268
Appartements,2,1,80.0,À Louer,550.0,Ariana,Ghazela,2.7403626894942437
Appartements,3,2,149.0,À Vendre,275000.0,Ariana,Autres villes,5.439332693830263
Appartements,2,1,70.0,À Louer,490.0,Ariana,Autres villes,2.690196080028514
Appartements,3,1,120.0,À Louer,1400.0,Ariana,La Soukra,3.146128035678238
Appartements,3,1,100.0,À Louer,700.0,Ariana,Autres villes,2.845098040014257
Villas,7,2,500.0,À Vendre,375000.0,Ariana,Raoued,5.574031267727719
Villas,3,4,400.0,À Vendre,800000.0,Ariana,La Soukra,5.903089986991944
Appartements,3,2,230.0,À Louer,800.0,Ariana,La Soukra,2.9030899869919438
Villas,5,4,407.0,À Vendre,1000000.0,Ariana,La Soukra,6.0
Villas,8,3,280.0,À Vendre,145000.0,Ariana,Ghazela,5.161368002234975
Villas,4,3,260.0,À Vendre,840000.0,Ariana,La Soukra,5.924279286061882
Villas,8,2,500.0,À Vendre,400000.0,Ariana,Ghazela,5.6020599913279625
Villas,4,1,200.0,À Vendre,185000.0,Ariana,Ghazela,5.267171728403014
Villas,1,1,244.0,À Vendre,88000.0,Ariana,Raoued,4.944482672150168
Appartements,2,1,65.0,À Louer,800.0,Ariana,Autres villes,2.9030899869919438
Appartements,2,2,80.0,À Louer,90.0,Ariana,Ennasr,1.954242509439325
Vacation Rentals,1,1,70.0,À Louer,80.0,Ariana,Autres villes,1.9030899869919435
Villas,5,2,183.0,À Vendre,368000.0,Ariana,Autres villes,5.565847818673518
Villas,2,1,130.0,À Louer,650.0,Ariana,Ghazela,2.8129133566428557
Villas,4,1,450.0,À Vendre,240000.0,Ariana,Borj Louzir,5.380211241711606
Villas,4,2,468.0,À Vendre,750000.0,Ariana,Ariana,5.8750612633917
Villas,3,1,90.0,À Louer,600.0,Ariana,Borj Louzir,2.7781512503836434
Appartements,3,1,100.0,À Vendre,265000.0,Ariana,Ariana Ville,5.423245873936808
Villas,6,2,270.0,À Vendre,630000.0,Ariana,Jardins D'el Menzah,5.799340549453582
Villas,2,1,200.0,À Louer,130.0,Ariana,Sidi Thabet,2.113943352306837
Appartements,3,1,110.0,À Louer,600.0,Ariana,Ariana,2.7781512503836434
Appartements,3,1,99.0,À Louer,650.0,Ariana,Borj Louzir,2.8129133566428557
Villas,4,2,350.0,À Vendre,335000.0,Ariana,La Soukra,5.525044807036846
Appartements,2,1,120.0,À Vendre,270000.0,Ariana,Ennasr,5.431363764158987
Villas,3,2,226.0,À Vendre,550000.0,Ariana,Ennasr,5.740362689494244
Appartements,3,1,160.0,À Louer,850.0,Ariana,Ariana Ville,2.929418925714293
Villas,4,2,152.0,À Louer,1200.0,Ariana,Jardins D'el Menzah,3.0791812460476247
Offices,9,2,420.0,À Louer,4250.0,Ariana,Autres villes,3.6283889300503116
Villas,2,1,150.0,À Vendre,120000.0,Ariana,Mnihla,5.079181246047625
Villas,4,2,120.0,À Louer,475.0,Ariana,Autres villes,2.6766936096248664
Villas,3,3,1000.0,À Vendre,1700000.0,Ariana,La Soukra,6.230448921378274
Villas,4,2,450.0,À Vendre,1200000.0,Ariana,La Soukra,6.079181246047625
Appartements,1,2,30.0,À Louer,250.0,Ariana,Ennasr,2.3979400086720375
Offices,1,2,30.0,À Louer,250.0,Ariana,Ennasr,2.3979400086720375
Vacation Rentals,1,1,170.0,À Louer,90.0,Ariana,La Soukra,1.954242509439325
Appartements,3,1,152.0,À Vendre,260000.0,Ariana,Ariana,5.414973347970818
Appartements,3,2,140.0,À Louer,1500.0,Ariana,Ennasr,3.1760912590556813
Appartements,1,1,67.0,À Vendre,160000.0,Ariana,Ghazela,5.204119982655925
Appartements,3,1,74.0,À Vendre,180000.0,Ariana,Jardins D'el Menzah,5.2552725051033065
Villas,3,2,207.0,À Vendre,600000.0,Ariana,Ennasr,5.778151250383644
Appartements,1,1,55.0,À Louer,300.0,Ariana,Raoued,2.4771212547196626
Appartements,3,1,170.0,À Louer,1300.0,Ariana,La Soukra,3.113943352306837
Villas,4,1,516.0,À Vendre,850000.0,Ariana,Ariana,5.929418925714293
Appartements,1,1,55.0,À Louer,800.0,Ariana,Ennasr,2.9030899869919438
Appartements,2,1,120.0,À Louer,330.0,Ariana,Raoued,2.5185139398778875
Villas,5,3,280.0,À Vendre,460000.0,Ariana,Borj Louzir,5.662757831681574
Villas,7,2,400.0,À Vendre,550000.0,Ariana,Ariana,5.740362689494244
Villas,6,2,267.0,À Vendre,220000.0,Ariana,Ettadhamen,5.342422680822207
Villas,2,1,150.0,À Vendre,170000.0,Ariana,Ghazela,5.230448921378274
Appartements,1,1,60.0,À Louer,70.0,Ariana,Ennasr,1.845098040014257
Appartements,1,1,78.0,À Louer,1050.0,Ariana,Ennasr,3.0211892990699383
Vacation Rentals,1,1,60.0,À Louer,70.0,Ariana,Ennasr,1.845098040014257
Appartements,1,1,65.0,À Louer,400.0,Ariana,La Soukra,2.6020599913279625
Appartements,3,1,135.0,À Vendre,345000.0,Ariana,Ennasr,5.537819095073274
Appartements,2,2,100.0,À Louer,700.0,Ariana,Autres villes,2.845098040014257
Villas,11,2,777.0,À Vendre,1200000.0,Ariana,Autres villes,6.079181246047625
Appartements,2,2,125.0,À Vendre,312000.0,Ariana,La Soukra,5.494154594018442
Villas,4,1,130.0,À Louer,1200.0,Ariana,Jardins D'el Menzah,3.0791812460476247
Appartements,3,1,96.0,À Vendre,165000.0,Ariana,La Soukra,5.217483944213907
Appartements,2,1,91.0,À Vendre,185000.0,Ariana,Ariana,5.267171728403014
Villas,4,2,402.0,À Louer,3800.0,Ariana,La Soukra,3.57978359661681
Appartements,1,1,60.0,À Louer,900.0,Ariana,La Soukra,2.9542425094393248
Appartements,1,1,63.0,À Vendre,175000.0,Ariana,La Soukra,5.243038048686294
Appartements,2,1,100.0,À Vendre,250000.0,Ariana,Ennasr,5.3979400086720375
Appartements,1,1,40.0,À Louer,800.0,Ariana,Ennasr,2.9030899869919438
Villas,3,2,300.0,À Louer,1000.0,Ariana,Ghazela,3.0
Appartements,2,1,97.0,À Louer,1200.0,Ariana,La Soukra,3.0791812460476247
Appartements,3,1,80.0,À Louer,480.0,Ariana,Borj Louzir,2.681241237375587
Locaux industriels,1,1,69.0,À Louer,1500.0,Ariana,Jardins D'el Menzah,3.1760912590556813
Appartements,1,1,120.0,À Louer,550.0,Ariana,Autres villes,2.7403626894942437
Appartements,3,2,120.0,À Louer,1300.0,Ariana,Autres villes,3.113943352306837
Appartements,3,2,130.0,À Louer,1400.0,Ariana,Jardins D'el Menzah,3.146128035678238
Appartements,2,1,60.0,À Louer,700.0,Ariana,Ghazela,2.845098040014257
Appartements,3,1,105.0,À Louer,800.0,Ariana,Ennasr,2.9030899869919438
Appartements,2,1,100.0,À Louer,800.0,Ariana,La Soukra,2.9030899869919438
Villas,5,1,350.0,À Vendre,310000.0,Ariana,Jardins D'el Menzah,5.491361693834273
Villas,4,1,120.0,À Louer,950.0,Ariana,Raoued,2.9777236052888476
Villas,4,1,202.0,À Vendre,260000.0,Ariana,Mnihla,5.414973347970818
Locaux industriels,2,1,29.0,À Vendre,35000.0,Ariana,Autres villes,4.544068044350276
Locaux industriels,2,0,120.0,À Vendre,100000.0,Ariana,Ettadhamen,5.0
Villas,4,1,100.0,À Vendre,95000.0,Ariana,Mnihla,4.977723605288848
Appartements,1,1,65.0,À Louer,600.0,Ariana,Autres villes,2.7781512503836434
Offices,2,1,100.0,À Louer,600.0,Ariana,Ghazela,2.7781512503836434
Villas,3,1,120.0,À Louer,450.0,Ariana,Autres villes,2.6532125137753435
Appartements,3,1,100.0,À Louer,550.0,Ariana,Autres villes,2.7403626894942437
Appartements,2,1,133.0,À Vendre,356000.0,Ariana,Ennasr,5.551449997972875
Appartements,2,1,90.0,À Louer,90.0,Ariana,Ennasr,1.954242509439325
Appartements,2,1,81.0,À Vendre,260000.0,Ariana,Ennasr,5.414973347970818
Appartements,3,3,131.0,À Louer,1750.0,Ariana,Ennasr,3.2430380486862944
Offices,6,2,200.0,À Louer,2500.0,Ariana,Autres villes,3.3979400086720375
Appartements,2,1,85.0,À Vendre,150000.0,Ariana,Ariana Ville,5.176091259055681
Appartements,3,1,112.0,À Vendre,185000.0,Ariana,Borj Louzir,5.267171728403014
Appartements,3,1,115.0,À Louer,735.0,Ariana,Jardins D'el Menzah,2.8662873390841948
Appartements,2,1,50.0,À Vendre,68000.0,Ariana,Borj Louzir,4.832508912706237
Appartements,3,1,83.0,À Louer,700.0,Ariana,Ennasr,2.845098040014257
Appartements,2,1,120.0,À Louer,500.0,Ariana,Autres villes,2.6989700043360187
Villas,5,3,750.0,À Louer,3000.0,Ariana,La Soukra,3.4771212547196626
Appartements,3,1,100.0,À Vendre,270000.0,Ariana,La Soukra,5.431363764158987
Appartements,3,1,100.0,À Louer,450.0,Ariana,Ghazela,2.6532125137753435
Appartements,3,1,100.0,À Louer,460.0,Ariana,Ghazela,2.662757831681574
